"","SRR26436341","SRR26436342","SRR26436343","SRR26436344","SRR26436345","SRR26436346","SRR26436347","SRR26436348"
"NFYA",5.034257,4.731169,6.086816,4.287696,3.023581,5.403697,5.175635,5.877889
"NFYB",3.934929,3.333569,2.596532,2.270309,2.829797,4.440528,1.799471,2.167865
"NFYC",38.966581,51.968935,42.380781,33.730597,34.645867,41.596272,31.985407,37.755759
"NGB",0,0,0,0,0,0,0,0
"NGDN",31.070484,30.085621,28.971672,30.474227,34.428277,28.453817,24.85167,25.392493
"NGEF",0,0,0.061369,0,0,0,0,0.088573
"NGF",0,0,0,0,0,0,0,0
"NGFR",0.170614,0.040521,0.043818,0.369834,0.593822,0.118292,1.364827,0.12931
"NGLY1",10.816226,13.139418,11.830829,11.431267,14.609598,12.672818,12.505761,10.991663
"NGRN",32.323831,27.906251,30.397807,30.515527,34.004893,30.754103,23.818799,27.425981
"NHEJ1",4.43706,4.442263,4.405719,1.890737,3.817844,6.860434,3.146641,2.543039
"NHLH1",0.399785,0.404352,0.280801,0.397137,0.766982,0.530852,0.692884,0.504074
"NHLH2",0,0,0,0,0,0,0,0
"NHLRC1",1.534591,2.337641,1.189295,2.039458,1.261504,1.784232,1.711547,2.226134
"NHLRC2",3.772939,3.097384,2.943506,3.823457,2.821868,3.647298,1.419885,1.851055
"NHLRC3",19.367276,17.815656,17.137632,29.460332,31.984384,19.335057,19.646978,16.790381
"NHLRC4",1.016743,1.059481,0.736841,0.812127,0.826772,0.737788,1.123582,0.97013
"NHP2",66.59786,78.195725,65.302287,76.512873,62.391458,84.71812,61.439581,71.988804
"NHS",3.167971,3.168459,2.706054,1.442047,1.157508,2.553514,1.235325,1.955736
"NHSL1",1.229393,1.111034,1.032804,2.4454,1.657303,0.997099,1.825484,1.370213
"NHSL2",24.613304,23.627664,19.971807,25.084283,20.608621,21.869191,20.190174,20.094178
"NICN1",6.263066,9.104943,6.379254,8.134839,8.986341,7.985601,9.435747,7.320974
"NID1",15.485048,7.025721,19.036086,13.769727,10.84474,14.616752,18.247214,11.330919
"NID2",0,0.020677,0.052606,0.054859,0.02259,0.021236,0.027916,0.007334
"NIF3L1",2.653757,5.010663,4.842886,4.740157,4.55221,6.924985,4.099174,4.951154
"NIFK",25.473478,27.421215,25.507594,32.270961,30.323344,34.480609,24.774911,25.342098
"NIM1K",0.105514,0.146339,0.066484,0.086521,0.071604,0,0.019294,0.124907
"NIN",23.866157,26.382595,26.623777,22.253061,24.70763,20.286736,27.265704,32.558476
"NINJ1",27.347407,24.700696,22.025716,44.267548,43.31697,37.488411,21.652064,28.623962
"NINJ2",23.808891,26.759354,16.903561,20.7242,16.472124,21.706867,20.183943,21.027358
"NINL",0,0,0,0.147053,0,0.035346,0,0
"NIP7",19.17695,16.844594,16.314796,21.190675,19.332826,16.774372,19.085114,18.020545
"NIPA1",1.242898,1.181748,1.515215,2.235271,2.402617,1.83184,1.811322,1.249179
"NIPA2",12.931041,11.548779,15.425277,9.865822,12.617034,12.38575,9.6636,11.937024
"NIPAL1",0,0.018892,0,0.036777,0,0,0.015941,0
"NIPAL2",7.552536,7.058866,6.342873,4.522038,4.997636,8.55067,7.399686,6.092063
"NIPAL3",5.320272,5.72871,3.96658,6.723635,5.537857,4.577067,6.207066,5.194951
"NIPAL4",0,0.011303,0.040501,0.02076,0,0,0,0
"NIPBL",23.430317,20.815614,22.164002,22.725642,18.454361,23.857576,18.666463,18.165705
"NIPSNAP1",11.753024,11.247608,11.089753,13.853145,15.208683,10.810159,13.343918,9.483725
"NIPSNAP3A",43.957269,31.711816,35.564818,48.027923,37.921741,31.279611,37.522669,39.880242
"NIPSNAP3B",0.390003,0.526941,0.767057,0.271162,0.165623,0.464734,0.330929,0.581516
"NISCH",50.421129,44.928811,47.327324,53.364544,49.373038,48.09794,43.566168,54.64922
"NIT1",36.886451,32.969613,27.891873,28.130564,35.403182,35.587998,34.208498,28.238936
"NIT2",2.895568,4.27613,4.192105,0.752026,3.529107,4.271704,1.991218,1.12045
"NKAIN1",0,0,0,0.326647,0,0,0,0
"NKAIN2",0,0,0,0,0,0,0,0
"NKAIN3",0,0,0,0,0,0,0,0
"NKAIN4",0,0,0,0,0,0,0,0
"NKAP",0.245431,0.264051,0.282773,0.303558,0.187203,0.450239,0.258447,0.191135
"NKAPL",0.429655,0.600058,0.16508,1.568363,1.681881,1.118225,1.100607,0.931599
"NKD1",0,0.032009,0.016371,0.147032,0.178101,0.01673,0.026675,0.028065
"NKD2",0,0,0,0,0,0,0,0
"NKG7",18.073707,20.013412,34.601908,221.653954,100.826761,10.902271,44.359877,44.115809
"NKIRAS1",1.687196,1.217096,2.204017,1.846783,1.357476,1.564202,2.257765,1.480312
"NKIRAS2",58.327566,52.553892,59.741667,57.598455,49.026882,57.253277,57.019277,57.097836
"NKPD1",0.032209,0.061492,0.009871,0.014964,0.016353,0.007614,0.013837,0
"NKRF",6.461251,5.766989,5.622862,5.96966,5.241299,5.903041,4.641428,4.319707
"NKTR",15.13304,14.07346,8.227629,10.172968,14.714104,13.700049,8.210211,10.405327
"NKX1-1",0,0,0,0,0,0,0,0
"NKX1-2",0,0,0,0,0,0,0,0
"NKX2-1",0.023248,0,0,0.022552,0,0,0,0
"NKX2-2",0,0,0.024772,0,0.020627,0,0,0
"NKX2-3",0,0,0,0,0,0,0,0
"NKX2-4",0,0,0,0,0,0,0,0
"NKX2-5",0,0,0,0,0,0,0,0
"NKX2-6",0,0.021316,0,0,0,0,0,0
"NKX2-8",0,0,0,0,0,0,0,0
"NKX3-1",0.053424,0.380588,0.060955,0.378248,0.088526,0,0.091034,0.472294
"NKX3-2",0,0,0,0,0,0,0,0
"NKX6-1",0,0,0,0,0,0,0.025259,0
"NKX6-2",0,0,0,0,0,0,0,0
"NKX6-3",0,0,0.097569,0.016608,0,0,0,0
"NLE1",2.809775,3.470799,1.96065,1.686096,1.551836,1.733035,1.820017,2.407843
"NLGN1",0,0.011544,0.028494,0.023992,0,0,0,0
"NLGN2",0.19633,0.195181,0.204209,0.226399,0.25848,0.098075,0.218995,0.188487
"NLGN3",0.030127,0.0264,0.037895,0.408938,0.086118,0,0.033848,0.183348
"NLGN4X",0,0,0.016368,0,0,0,0,0
"NLGN4Y",0,0,0,0,0,0,0,0
"NLK",6.113612,5.870414,4.576698,7.539397,7.585514,6.149327,6.096179,5.8483
"NLN",7.483478,7.999235,12.688515,6.624452,5.216521,6.96698,6.149305,6.621308
"NLRC3",0.042018,0.807233,0.438844,2.023035,1.773326,0.075011,0.225807,0.040217
"NLRC4",23.147269,18.553443,28.105008,25.825309,36.12416,18.1146,24.37731,22.722542
"NLRC5",32.365486,26.942281,29.430996,53.056571,60.709645,19.035604,45.173211,29.244325
"NLRP1",61.580865,63.658552,54.818278,37.762668,41.596398,57.06583,43.044249,67.16332
"NLRP10",0,0,0,0,0,0,0,0
"NLRP11",0,0,0,0,0,0,0.017228,0
"NLRP12",65.233763,63.62038,62.707509,44.527072,44.673642,65.574785,32.594521,48.894356
"NLRP13",0,0,0,0,0,0,0.004933,0
"NLRP14",0,0,0,0,0,0,0.004539,0
"NLRP2",1.156394,0.982995,0.263394,0.106433,1.386681,1.285667,0.353309,0.362646
"NLRP2B",0,0,0,0,0,0,0,0
"NLRP3",49.440877,45.898482,45.442815,46.089605,39.232169,49.511541,33.125211,39.33786
"NLRP4",0,0,0,0,0,0,0,0
"NLRP5",0,0,0,0,0,0,0,0
"NLRP6",0.505639,0.976997,1.19492,1.239858,0.516723,0.831813,0.922261,1.758129
"NLRP7",0,0,0,0.007902,0,0,0.129152,0.034533
"NLRP8",0,0,0,0,0,0,0,0
"NLRP9",0,0,0,0,0,0,0,0
"NLRX1",8.859648,9.106423,6.056785,7.061156,6.470855,7.493435,6.710604,7.030056
"NMB",0.074585,1.212208,0.635283,0.255234,0.469131,0.630115,0.584255,1.564264
"NMBR",0,0,0,0,0,0,0,0
"NMD3",19.416035,21.2757,22.032914,20.716191,17.41755,22.038291,19.685759,17.691878
"NME1",17.663669,20.533871,17.084593,14.263775,14.128538,22.728807,16.204034,18.802009
"NME1-NME2",1.815352,2.204051,1.106497,1.289891,0.885519,1.919409,1.766257,2.368337
"NME2",320.657532,424.980165,380.428216,277.893624,329.032043,477.496646,312.170094,389.574071
"NME3",55.165888,45.192526,40.25866,28.778408,31.715621,51.924672,35.597222,44.033601
"NME4",11.382073,21.021823,21.391752,18.824613,18.809645,44.066183,6.893502,15.390229
"NME5",0,0,0,0,0,0,0,0
"NME6",19.037628,23.626955,25.303446,18.79369,18.439975,20.805794,19.384756,19.774777
"NME7",2.095809,1.768604,2.429175,2.542765,2.583389,2.274406,2.967284,2.865047
"NME8",3.443752,3.45037,2.88274,3.592805,1.97538,3.78133,2.765761,2.450351
"NME9",0.032606,0,0.027664,0.043556,0.020515,0,0.009783,0.018241
"NMI",92.323102,83.925058,66.596047,190.006181,216.141656,74.63422,142.469685,94.918907
"NMNAT1",13.342143,11.730721,10.074142,8.211366,11.371464,11.149926,10.554518,9.962748
"NMNAT2",0,0.091785,0,0,0.146465,0,0.024663,0
"NMNAT3",1.210628,0.927383,0.800339,0.143207,0.629451,0.062146,0.061591,0.275507
"NMRAL1",32.607853,30.760581,29.002646,44.178996,32.692401,39.482228,37.912364,38.788416
"NMRK1",4.284789,1.225032,2.620083,11.453533,10.849043,5.70018,3.231378,7.254084
"NMRK2",0,0,0,0,0,0,0,0
"NMS",0,0,0,0,0,0,0,0
"NMT1",40.313148,38.576734,37.139965,43.718172,44.201938,38.229951,43.386199,32.269795
"NMT2",0.077335,0.171408,0.186765,0.833096,0.939205,0.115298,0.244759,0.510985
"NMU",0,0,0,0,0,0,0,0
"NMUR1",0,0.226336,0.264075,1.18048,0.270747,0,0.065513,0.022928
"NMUR2",0,0,0,0,0,0,0,0
"NNAT",0,0,0,0.024894,0,0,0,0
"NNMT",0,0,0,0,0,0,0,0
"NNT",3.731158,2.635785,3.821936,3.422614,2.328939,3.935545,3.725858,6.298962
"NOA1",23.661308,22.669116,23.250881,15.909864,17.06585,22.298243,17.651276,22.864385
"NOB1",2.006566,1.668678,1.142581,1.814111,0.923567,4.723304,1.648235,1.107878
"NOBOX",0,0,0,0,0,0,0,0
"NOC2L",8.633215,3.448589,3.502703,6.599362,6.496122,7.985341,1.383538,3.578441
"NOC3L",3.659609,3.056855,2.973894,5.993372,4.772183,3.38916,3.02649,3.164789
"NOC4L",12.338533,10.039399,10.854275,13.335882,10.608565,12.247015,8.020419,10.553901
"NOCT",1.279028,2.345697,2.252505,1.270337,1.456831,2.372467,0.852086,1.516084
"NOD1",4.769063,2.638463,1.902327,5.417392,9.674288,2.936896,3.088697,5.158819
"NOD2",10.84602,11.158652,6.026843,8.158567,9.770578,8.360528,11.632422,13.148058
"NODAL",0,0,0,0,0,0,0,0
"NOG",0,0.584896,0.139757,0.227893,0.652417,0,0.069206,0.041436
"NOL10",3.840685,1.689925,2.347237,1.641316,2.446469,2.173954,1.714241,2.217598
"NOL11",10.009323,9.690068,8.526577,7.065048,8.910161,5.029169,4.903366,2.846269
"NOL12",49.389118,47.808568,42.231142,53.629157,47.214229,46.850506,39.198378,53.60428
"NOL3",2.120733,1.382635,2.823137,2.429685,1.757369,1.282632,2.799353,2.0188
"NOL4",0,0,0,0,0,0,0,0
"NOL4L",5.237563,4.505597,4.257463,6.215293,6.508936,3.259821,5.715635,4.59897
"NOL6",19.457807,16.84204,14.712854,20.84518,14.938577,18.522232,14.465566,18.27193
"NOL7",39.048177,34.198864,35.7488,37.412298,35.382734,34.154199,35.99137,36.466254
"NOL8",30.116484,30.968071,25.55951,30.123783,34.550923,28.692872,25.423544,29.104817
"NOL9",0.12646,0.114379,0.180778,0.18534,0.313409,0.102652,0.200443,0.313071
"NOLC1",25.425929,26.815658,19.093245,28.55404,24.031196,25.308364,18.82635,22.126465
"NOM1",7.303427,6.687574,5.980173,6.44056,5.461709,7.843339,5.791343,6.172419
"NOMO1",12.225357,15.381451,13.996972,23.68667,15.945437,12.891706,10.146713,12.972714
"NOMO2",24.298792,34.369162,47.136412,30.205261,57.701462,29.248039,29.431398,24.961552
"NOMO3",44.21746,20.903029,26.571708,27.267505,19.999757,46.038038,46.257053,48.034109
"NONO",143.070145,136.180159,120.312088,103.731637,94.476681,134.63915,115.348674,121.631739
"NOP10",236.015178,252.929564,249.973309,270.679069,262.211842,355.608249,379.205124,225.415183
"NOP14",9.890089,13.585479,11.976025,10.989239,10.001581,13.421432,8.754273,7.012301
"NOP16",24.185517,18.076412,16.912221,17.014644,15.705455,16.560996,16.141805,19.314311
"NOP2",17.003391,20.696608,18.213446,22.208823,15.259998,23.727556,20.196312,24.22962
"NOP56",40.086429,42.404469,37.346644,41.919675,50.045846,42.588895,31.972887,33.507206
"NOP58",28.058365,29.880601,25.217599,26.201878,26.677312,26.972606,24.038424,29.803477
"NOP9",16.274781,18.794883,12.172091,13.930229,13.344417,16.778539,14.627789,15.944347
"NOS1",0,0,0,0,0,0,0,0
"NOS1AP",0.082223,0.191517,0.103701,0.244265,0.813212,0.037211,0.275789,0.032315
"NOS2",0,0,0,0,0,0,0,0
"NOS3",0,0.278847,0,0.026404,0.072691,0.195143,0.275161,0.018986
"NOSIP",18.816562,33.143965,33.488483,36.046322,55.758786,38.050012,42.728913,31.90799
"NOSTRIN",0,0,0,0,0,0,0,0
"NOTCH2",90.248532,66.027813,71.587818,73.796833,64.604198,73.208871,71.621103,77.049861
"NOTCH2NL",9.534958,7.346834,7.667003,5.379899,7.585043,9.391569,8.377427,8.941385
"NOTCH3",0.227061,0,0.310228,0.351292,0,0.26673,0,0.040924
"NOTCH4",2.353167,1.357277,2.068914,2.521402,2.322304,2.472921,3.480086,3.080009
"NOTO",0,0,0,0,0,0,0,0
"NOTUM",0,0,0,0,0.072447,0.140857,0,0.0644
"NOV",0.39268,0.931074,0.502069,0.297503,0,0.603,0.110589,0.726988
"NOVA1",0,0.010041,0,0,0,0.005588,0,0
"NOVA2",0,0,0.00583,0,0,0,0,0
"NOX1",0,0,0,0,0,0,0,0
"NOX3",0,0,0,0,0,0,0,0
"NOX4",0,0,0,0,0,0,0,0
"NOX5",0,0.007857,0,0.005735,0.060301,0.008452,0,0.008167
"NOXA1",1.2358,1.750088,0.833618,0.386135,0.306567,0.312517,0.369137,1.859247
"NOXO1",0,0,0,0,0.126269,0.028577,0,0.039432
"NOXRED1",0.510997,0.22364,0,0.531619,0.359032,0.302673,0.36294,0.151311
"NPAP1",0,0,0,0,0,0,0,0
"NPAS1",0,0,0,0,0,0,0,0
"NPAS2",0,0,0,0.030709,0,0,0,0
"NPAS3",0,0,0,0.00766,0,0,0,0
"NPAS4",0,0,0,0,0,0,0.007403,0
"NPAT",0.488705,0,0.153216,1.160459,0.783937,0,0,0.013205
"NPB",0.114601,0.271481,0.219267,0.210697,0.020284,0.244032,0.185104,0.036071
"NPBWR2",0,0,0,0,0,0,0,0
"NPC1",13.380966,8.003589,9.367736,11.656291,11.538891,7.717359,12.982115,12.607351
"NPC1L1",0,0,0,0,0.016696,0,0,0
"NPC2",674.470741,551.770028,546.666423,689.703422,574.686563,698.561175,746.101175,644.840803
"NPDC1",0.939079,1.633207,0.990555,3.469641,3.39701,2.090747,3.53339,2.576578
"NPEPL1",83.162503,74.215784,68.265836,52.119468,54.387787,70.741869,66.18127,79.937913
"NPEPPS",50.673425,50.014649,44.758351,35.897825,38.548042,46.668584,48.84765,48.556915
"NPFF",3.447215,3.222383,1.062139,2.267189,1.664876,2.959161,2.965696,2.307135
"NPFFR1",0,0,0,0,0.008431,0,0.010692,0
"NPFFR2",0,0,0,0,0,0,0,0
"NPHP1",0,0,0.149723,0,0.023031,0.021657,0.045526,0.12799
"NPHP3",5.821258,7.558117,5.331641,5.12479,7.343872,7.167641,7.738503,4.758488
"NPHP3-ACAD11",5.247386,3.683314,1.017625,2.902259,5.993399,3.753899,4.63659,4.081396
"NPHP4",0.384807,0.316901,0.972655,0.229252,0.156062,0.571281,0.201462,0.120835
"NPHS1",0,0,0.026404,0,0,0,0.003046,0
"NPHS2",0,0,0,0,0,0,0,0
"NPIPA1",19.767341,16.648249,15.803368,14.183018,14.772694,18.769608,18.376493,25.946803
"NPIPA2",0.174915,0.581228,1.221975,1.66951,0,0.922791,0.147377,1.558153
"NPIPA3",6.045898,5.807499,3.367784,3.832829,2.829005,3.284104,3.940664,3.398325
"NPIPA5",12.175471,8.673046,9.489546,8.046863,7.636471,10.702487,6.158893,11.492605
"NPIPA7",2.463672,2.070581,0.080705,3.496993,0,0.559632,0.073187,1.725231
"NPIPA8",4.692268,6.42021,0.10921,0,0,4.314789,0.078024,3.354643
"NPIPB11",1.19394,1.797375,1.219122,0.852252,0.871957,1.054876,0.69386,1.304789
"NPIPB15",0.520883,2.032948,2.143645,1.854922,0.411058,0.147837,0.077011,2.850734
"NPIPB3",17.142573,17.958016,13.857137,10.811505,13.108602,16.76439,13.790081,17.521959
"NPIPB4",16.255543,7.542302,3.927584,9.295054,5.349104,4.287346,11.469441,17.74122
"NPIPB5",67.297691,66.063301,54.152448,66.916944,52.536369,56.545013,69.817038,89.952787
"NPIPB6",0.546804,0.398308,0.352158,0.298597,0.148469,0.145322,0.222561,0.694968
"NPIPB7",0.418838,0.416162,0.494794,0.361933,0.380171,0.436315,0.412618,0.463368
"NPIPB8",1.936937,3.317383,1.69099,1.009061,0.811243,2.652602,0.872769,1.193117
"NPIPB9",0.126521,0.108463,0.078259,0.161313,0.070513,0.118412,0.150676,0
"NPL",50.777588,34.870194,34.27103,43.583834,40.986328,25.965493,47.68561,42.075468
"NPLOC4",74.948183,80.481335,68.058814,83.033431,85.723873,69.122649,69.276067,77.888617
"NPM1",249.007753,217.660389,208.364308,145.249347,117.596625,202.287921,144.142337,175.02556
"NPM2",0,0.226156,0,0.17208,0.093533,0,0.090967,0.118268
"NPM3",5.610626,8.11125,5.271268,3.988208,3.362764,6.817499,3.466666,4.140485
"NPNT",0.101118,0,0,0.021782,0,0,0,0
"NPPA",0,0,0,0,0,0,0,0
"NPPA-AS1",1.990461,1.476094,2.154299,1.288808,1.066844,1.941225,2.087143,1.74905
"NPPB",0,0,0,0,0,0,0,0
"NPPC",0,0,0,0,0,0,0,0
"NPR1",0,0,0,0,0.058198,0,0,0
"NPR2",0.099347,0.231468,0.252054,0,0.170173,0,0,0
"NPR3",0,0.005182,0.007494,0.020864,0,0,0,0
"NPRL2",8.60272,8.798039,9.294594,11.001235,10.222494,9.429018,7.211451,6.431582
"NPRL3",2.876896,2.249512,3.757014,3.192163,3.330497,2.100334,1.605307,4.307691
"NPS",0.057295,0,0,0,0,0,0,0
"NPSR1",0,0,0,0,0,0,0,0
"NPTN",57.508127,61.015546,61.365516,58.74758,52.077418,60.968759,61.159192,52.356726
"NPTX1",0,0,0,0.008949,0,0,0.006206,0
"NPTX2",0,0,0,0,0,0,0,0
"NPVF",0,0,0,0,0,0,0,0
"NPW",0,0.069083,0,0.151477,0.410237,0,0.140847,0
"NPY",0,0,0,0,0,0,0,0
"NPY1R",0,0,0,0,0,0,0,0
"NPY2R",0,0,0,0,0,0,0,0
"NPY4R",0,0,0,0,0,0,0,0
"NPY5R",0,0,0,0,0,0,0,0
"NQO1",3.833222,3.759918,2.744481,2.844022,3.19357,1.582095,1.167392,0.937717
"NQO2",77.768251,52.754035,30.092614,53.203182,14.664374,39.519911,26.461472,29.096814
"NR0B1",0,0,0,0,0,0,0,0
"NR0B2",0,0,0,0,0,0,0,0
"NR1D1",0.387218,0.418719,0.641355,0.443891,0.355361,1.602768,0.301145,1.120289
"NR1D2",13.971257,8.405284,13.798386,6.612723,8.336253,17.854102,8.471342,12.25826
"NR1H2",11.161734,9.634347,10.208908,9.069262,8.825641,11.770216,26.914532,32.815588
"NR1H3",5.490485,4.785427,5.50244,6.484601,5.330141,4.631814,14.558299,10.413511
"NR1H4",0,0,0,0,0,0,0,0
"NR1I2",0.021721,0.064417,0.037089,0.018817,0.030816,0.057664,0.045693,0.0137
"NR1I3",0,0,0.040608,0,0,0,0.013976,0
"NR2C1",1.857978,2.522323,0.563573,4.338213,1.249578,1.796341,2.265081,4.192328
"NR2C2",14.694146,10.966937,11.714018,13.571254,12.873874,14.283242,9.556298,11.53534
"NR2C2AP",8.586067,7.805071,7.478359,7.558323,6.182503,8.379283,5.653462,8.119472
"NR2E1",0.022955,0,0,0,0,0,0,0.028948
"NR2E3",0,0,0,0,0,0,0,0
"NR2F1",0,0,0,0,0,0,0,0
"NR2F2",0,0,0,0,0,0,0,0
"NR2F6",4.136157,3.323458,3.86195,1.112509,1.679716,3.864251,4.698783,4.93047
"NR3C1",36.18583,37.085047,31.154938,34.257836,35.923413,32.39506,29.230127,28.72141
"NR3C2",0.107003,0.166731,0.421677,0.379195,0.179687,0.036518,0.10399,0.050637
"NR4A1",9.835724,16.483635,15.479585,3.674578,4.763545,6.912003,33.414346,47.866071
"NR4A2",1.306557,1.507602,1.396983,0.801135,0.986259,1.75444,4.572447,9.706332
"NR4A3",0.045264,0.040365,0.01717,0.065032,0.042649,0.029986,0.021046,0.007159
"NR5A1",0,0,0,0,0,0,0,0
"NR5A2",0.079433,0.021115,0.016114,0,0,0.047393,0.022572,0.039475
"NR6A1",1.308328,1.36678,1.370211,1.106128,0.724309,1.603209,0.701519,0.752192
"NRAP",0,0,0,0,0,0,0,0
"NRARP",0.158691,0.120993,0.21279,0.098179,0.144694,0.13544,0.074932,0.37168
"NRAS",0.979193,0.725798,0.659494,1.116533,0.942366,0.760043,1.111705,0.917682
"NRBF2",42.867446,49.964109,40.38385,48.747667,51.688612,45.187964,43.71825,44.84862
"NRBP1",30.048746,21.949738,19.826301,30.663545,29.179231,36.871687,24.715074,19.936453
"NRBP2",4.285896,4.218466,4.542256,6.104878,5.634525,5.531721,6.904248,4.867705
"NRCAM",0.38873,0.022986,0,0,0.068777,0,0,0
"NRDC",69.301447,69.456422,59.203116,81.532687,72.904347,67.398884,71.562102,65.315337
"NRDE2",4.592205,3.783532,3.998319,3.538473,3.336575,4.001315,2.396926,3.178323
"NREP",15.265104,5.022762,15.416288,14.803216,12.911445,15.981249,9.148809,13.690254
"NRF1",7.317334,4.855506,5.564313,6.780638,5.690512,5.089753,5.08949,4.204149
"NRG1",43.03179,11.388513,24.084674,12.405236,0.49679,46.640061,3.531164,49.066482
"NRG2",0,0.116474,0,0.026639,0.022012,0,0,0
"NRG3",0,0,0,0,0,0,0,0
"NRG4",0.468847,0.102466,0.044077,0.037202,0.017647,0.384982,0.122833,0.099474
"NRGN",254.743826,334.425511,238.90428,142.752928,108.307691,241.510957,190.373758,248.913862
"NRIP1",9.910417,11.676356,9.811447,28.387352,25.505815,11.285754,13.425735,11.532745
"NRIP2",0,0,0,0,0,0,0.00649,0
"NRIP3",0.419172,0.167963,0.184606,0.226065,0.262293,0.257634,0.114301,0.567744
"NRK",0,0,0,0,0,0,0,0.048152
"NRL",1.314113,1.722356,1.047904,1.276806,0.732421,1.260252,0.835166,1.275628
"NRM",28.744891,22.690209,21.545173,15.94285,16.918833,26.511298,17.538469,19.827414
"NRN1",0.845173,0.46269,0.061437,1.573463,3.130932,0.496957,4.166053,0.268145
"NRN1L",3.626507,1.987333,2.845141,1.707279,1.761356,2.424595,1.722696,2.212894
"NRP1",3.074814,4.06204,9.727091,1.053154,0.495201,2.472705,2.177401,4.382261
"NRP2",1.303536,1.156025,1.642495,0.653224,0.233586,0.889221,1.493277,2.974016
"NRROS",59.257454,46.892968,47.150249,77.87942,53.691391,54.577618,74.069706,71.443319
"NRSN1",0,0,0,0,0,0,0,0
"NRSN2",0,0.183179,0.158383,0.351035,0,0,0.419536,0.31223
"NRTN",0,0,0,0,0,0,0,0
"NRXN1",0,0.01403,0,0.010949,0.004828,0.093271,0.143299,0.107552
"NRXN2",0,0.381478,0.183614,0,0.051627,0,0.097512,0.168805
"NRXN3",0,0,0,0.00841,0.004598,0.008962,0,0
"NSA2",4.180483,3.730412,5.47782,3.452951,3.375953,3.298219,2.759214,2.749094
"NSD1",14.949831,13.218859,12.601551,20.197151,18.041931,17.756395,15.804495,21.619282
"NSDHL",3.294248,5.655146,5.494846,5.825069,3.540362,5.368777,3.952227,4.426282
"NSF",36.555507,31.391831,26.754663,37.891428,40.139183,33.645572,34.785281,36.868807
"NSFL1C",66.749549,59.029587,66.507745,29.884545,63.461891,63.221186,62.64518,57.06191
"NSG1",0,0.227669,0.841027,0.894976,1.368728,0.018894,0.201453,0
"NSL1",20.684463,20.234291,15.078169,24.780215,26.734137,20.440891,22.56179,16.803011
"NSMAF",25.426585,23.426443,19.555027,26.292191,19.982656,23.439336,20.57815,22.315507
"NSMCE1",32.15294,36.256257,28.80826,34.486321,35.441282,36.222069,39.695368,35.314386
"NSMCE2",23.633814,23.794223,22.230487,22.470254,20.255765,22.444009,19.03515,20.145994
"NSMCE3",23.886337,22.458732,19.048052,19.921038,23.013424,20.964553,18.319247,15.487072
"NSMCE4A",27.316707,23.656329,21.037845,25.793975,20.555264,26.575775,22.302871,20.998907
"NSMF",17.239574,12.404424,16.455082,10.41222,7.255544,16.394102,13.194656,13.154359
"NSRP1",24.119347,24.993869,20.920305,27.418428,24.239466,25.489096,25.842154,28.033551
"NSUN2",30.584103,25.559869,31.037773,25.532807,23.592593,19.834043,24.444919,26.817117
"NSUN3",8.643213,7.524597,7.602548,8.018151,9.055257,7.013264,5.960655,7.384469
